trial_id,morph_method,direction,morph_path,known_path,hidden_path,known_id,hidden_id,source_a_id,source_b_id
OpenCV_099_08_vs_126_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/099_08-vs-126_08.jpg,MAD22/original_sorted/BonaFide/126_08.jpg,MAD22/original_sorted/BonaFide/099_08.jpg,126_08,099_08,099_08,126_08
OpenCV_101_03_vs_105_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_03-vs-105_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,101_03,105_03,101_03,105_03
OpenCV_101_03_vs_105_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_03-vs-105_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,105_03,101_03,101_03,105_03
OpenCV_101_03_vs_121_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_03-vs-121_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,MAD22/original_sorted/BonaFide/121_03.jpg,101_03,121_03,101_03,121_03
OpenCV_101_03_vs_121_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_03-vs-121_03.jpg,MAD22/original_sorted/BonaFide/121_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,121_03,101_03,101_03,121_03
OpenCV_101_03_vs_131_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_03-vs-131_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,MAD22/original_sorted/BonaFide/131_03.jpg,101_03,131_03,101_03,131_03
OpenCV_101_03_vs_131_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_03-vs-131_03.jpg,MAD22/original_sorted/BonaFide/131_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,131_03,101_03,101_03,131_03
OpenCV_101_03_vs_132_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_03-vs-132_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,MAD22/original_sorted/BonaFide/132_03.jpg,101_03,132_03,101_03,132_03
OpenCV_101_03_vs_132_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_03-vs-132_03.jpg,MAD22/original_sorted/BonaFide/132_03.jpg,MAD22/original_sorted/BonaFide/101_03.jpg,132_03,101_03,101_03,132_03
OpenCV_101_08_vs_117_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_08-vs-117_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,101_08,117_08,101_08,117_08
OpenCV_101_08_vs_117_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_08-vs-117_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,117_08,101_08,101_08,117_08
OpenCV_101_08_vs_121_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_08-vs-121_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,MAD22/original_sorted/BonaFide/121_08.jpg,101_08,121_08,101_08,121_08
OpenCV_101_08_vs_121_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_08-vs-121_08.jpg,MAD22/original_sorted/BonaFide/121_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,121_08,101_08,101_08,121_08
OpenCV_101_08_vs_123_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_08-vs-123_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,MAD22/original_sorted/BonaFide/123_08.jpg,101_08,123_08,101_08,123_08
OpenCV_101_08_vs_123_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_08-vs-123_08.jpg,MAD22/original_sorted/BonaFide/123_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,123_08,101_08,101_08,123_08
OpenCV_101_08_vs_131_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_08-vs-131_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,MAD22/original_sorted/BonaFide/131_08.jpg,101_08,131_08,101_08,131_08
OpenCV_101_08_vs_131_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_08-vs-131_08.jpg,MAD22/original_sorted/BonaFide/131_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,131_08,101_08,101_08,131_08
OpenCV_101_08_vs_132_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_08-vs-132_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,MAD22/original_sorted/BonaFide/132_08.jpg,101_08,132_08,101_08,132_08
OpenCV_101_08_vs_132_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_08-vs-132_08.jpg,MAD22/original_sorted/BonaFide/132_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,132_08,101_08,101_08,132_08
OpenCV_101_08_vs_140_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/101_08-vs-140_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,MAD22/original_sorted/BonaFide/140_08.jpg,101_08,140_08,101_08,140_08
OpenCV_101_08_vs_140_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/101_08-vs-140_08.jpg,MAD22/original_sorted/BonaFide/140_08.jpg,MAD22/original_sorted/BonaFide/101_08.jpg,140_08,101_08,101_08,140_08
OpenCV_102_03_vs_144_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_03-vs-144_03.jpg,MAD22/original_sorted/BonaFide/102_03.jpg,MAD22/original_sorted/BonaFide/144_03.jpg,102_03,144_03,102_03,144_03
OpenCV_102_03_vs_144_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_03-vs-144_03.jpg,MAD22/original_sorted/BonaFide/144_03.jpg,MAD22/original_sorted/BonaFide/102_03.jpg,144_03,102_03,102_03,144_03
OpenCV_102_08_vs_107_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_08-vs-107_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/107_08.jpg,102_08,107_08,102_08,107_08
OpenCV_102_08_vs_107_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_08-vs-107_08.jpg,MAD22/original_sorted/BonaFide/107_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,107_08,102_08,102_08,107_08
OpenCV_102_08_vs_118_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,102_08,118_08,102_08,118_08
OpenCV_102_08_vs_118_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,118_08,102_08,102_08,118_08
OpenCV_102_08_vs_122_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_08-vs-122_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/122_08.jpg,102_08,122_08,102_08,122_08
OpenCV_102_08_vs_122_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_08-vs-122_08.jpg,MAD22/original_sorted/BonaFide/122_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,122_08,102_08,102_08,122_08
OpenCV_102_08_vs_124_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_08-vs-124_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/124_08.jpg,102_08,124_08,102_08,124_08
OpenCV_102_08_vs_124_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_08-vs-124_08.jpg,MAD22/original_sorted/BonaFide/124_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,124_08,102_08,102_08,124_08
OpenCV_102_08_vs_136_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_08-vs-136_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/136_08.jpg,102_08,136_08,102_08,136_08
OpenCV_102_08_vs_136_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_08-vs-136_08.jpg,MAD22/original_sorted/BonaFide/136_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,136_08,102_08,102_08,136_08
OpenCV_102_08_vs_139_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,102_08,139_08,102_08,139_08
OpenCV_102_08_vs_139_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,139_08,102_08,102_08,139_08
OpenCV_102_08_vs_144_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/102_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,102_08,144_08,102_08,144_08
OpenCV_102_08_vs_144_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/102_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,MAD22/original_sorted/BonaFide/102_08.jpg,144_08,102_08,102_08,144_08
OpenCV_103_03_vs_108_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/103_03-vs-108_03.jpg,MAD22/original_sorted/BonaFide/103_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,103_03,108_03,103_03,108_03
OpenCV_103_03_vs_108_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/103_03-vs-108_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,MAD22/original_sorted/BonaFide/103_03.jpg,108_03,103_03,103_03,108_03
OpenCV_103_03_vs_128_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/103_03-vs-128_03.jpg,MAD22/original_sorted/BonaFide/103_03.jpg,MAD22/original_sorted/BonaFide/128_03.jpg,103_03,128_03,103_03,128_03
OpenCV_103_03_vs_128_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/103_03-vs-128_03.jpg,MAD22/original_sorted/BonaFide/128_03.jpg,MAD22/original_sorted/BonaFide/103_03.jpg,128_03,103_03,103_03,128_03
OpenCV_103_03_vs_143_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/103_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/103_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,103_03,143_03,103_03,143_03
OpenCV_103_03_vs_143_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/103_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,MAD22/original_sorted/BonaFide/103_03.jpg,143_03,103_03,103_03,143_03
OpenCV_103_08_vs_108_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/103_08-vs-108_08.jpg,MAD22/original_sorted/BonaFide/103_08.jpg,MAD22/original_sorted/BonaFide/108_08.jpg,103_08,108_08,103_08,108_08
OpenCV_103_08_vs_108_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/103_08-vs-108_08.jpg,MAD22/original_sorted/BonaFide/108_08.jpg,MAD22/original_sorted/BonaFide/103_08.jpg,108_08,103_08,103_08,108_08
OpenCV_103_08_vs_128_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/103_08-vs-128_08.jpg,MAD22/original_sorted/BonaFide/103_08.jpg,MAD22/original_sorted/BonaFide/128_08.jpg,103_08,128_08,103_08,128_08
OpenCV_103_08_vs_128_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/103_08-vs-128_08.jpg,MAD22/original_sorted/BonaFide/128_08.jpg,MAD22/original_sorted/BonaFide/103_08.jpg,128_08,103_08,103_08,128_08
OpenCV_104_03_vs_123_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/104_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,104_03,123_03,104_03,123_03
OpenCV_104_03_vs_123_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/104_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,123_03,104_03,104_03,123_03
OpenCV_104_03_vs_130_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/104_03-vs-130_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,MAD22/original_sorted/BonaFide/130_03.jpg,104_03,130_03,104_03,130_03
OpenCV_104_03_vs_130_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/104_03-vs-130_03.jpg,MAD22/original_sorted/BonaFide/130_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,130_03,104_03,104_03,130_03
OpenCV_104_03_vs_141_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/104_03-vs-141_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,MAD22/original_sorted/BonaFide/141_03.jpg,104_03,141_03,104_03,141_03
OpenCV_104_03_vs_141_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/104_03-vs-141_03.jpg,MAD22/original_sorted/BonaFide/141_03.jpg,MAD22/original_sorted/BonaFide/104_03.jpg,141_03,104_03,104_03,141_03
OpenCV_105_03_vs_121_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/105_03-vs-121_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,MAD22/original_sorted/BonaFide/121_03.jpg,105_03,121_03,105_03,121_03
OpenCV_105_03_vs_121_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/105_03-vs-121_03.jpg,MAD22/original_sorted/BonaFide/121_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,121_03,105_03,105_03,121_03
OpenCV_105_03_vs_125_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/105_03-vs-125_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,MAD22/original_sorted/BonaFide/125_03.jpg,105_03,125_03,105_03,125_03
OpenCV_105_03_vs_125_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/105_03-vs-125_03.jpg,MAD22/original_sorted/BonaFide/125_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,125_03,105_03,105_03,125_03
OpenCV_105_03_vs_141_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/105_03-vs-141_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,MAD22/original_sorted/BonaFide/141_03.jpg,105_03,141_03,105_03,141_03
OpenCV_105_03_vs_141_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/105_03-vs-141_03.jpg,MAD22/original_sorted/BonaFide/141_03.jpg,MAD22/original_sorted/BonaFide/105_03.jpg,141_03,105_03,105_03,141_03
OpenCV_107_08_vs_118_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/107_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/107_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,107_08,118_08,107_08,118_08
OpenCV_107_08_vs_118_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/107_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,MAD22/original_sorted/BonaFide/107_08.jpg,118_08,107_08,107_08,118_08
OpenCV_108_03_vs_128_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/108_03-vs-128_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,MAD22/original_sorted/BonaFide/128_03.jpg,108_03,128_03,108_03,128_03
OpenCV_108_03_vs_128_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/108_03-vs-128_03.jpg,MAD22/original_sorted/BonaFide/128_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,128_03,108_03,108_03,128_03
OpenCV_108_03_vs_142_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/108_03-vs-142_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,MAD22/original_sorted/BonaFide/142_03.jpg,108_03,142_03,108_03,142_03
OpenCV_108_03_vs_142_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/108_03-vs-142_03.jpg,MAD22/original_sorted/BonaFide/142_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,142_03,108_03,108_03,142_03
OpenCV_108_03_vs_143_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/108_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,108_03,143_03,108_03,143_03
OpenCV_108_03_vs_143_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/108_03-vs-143_03.jpg,MAD22/original_sorted/BonaFide/143_03.jpg,MAD22/original_sorted/BonaFide/108_03.jpg,143_03,108_03,108_03,143_03
OpenCV_108_08_vs_128_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/108_08-vs-128_08.jpg,MAD22/original_sorted/BonaFide/108_08.jpg,MAD22/original_sorted/BonaFide/128_08.jpg,108_08,128_08,108_08,128_08
OpenCV_108_08_vs_128_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/108_08-vs-128_08.jpg,MAD22/original_sorted/BonaFide/128_08.jpg,MAD22/original_sorted/BonaFide/108_08.jpg,128_08,108_08,108_08,128_08
OpenCV_108_08_vs_143_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/108_08-vs-143_08.jpg,MAD22/original_sorted/BonaFide/108_08.jpg,MAD22/original_sorted/BonaFide/143_08.jpg,108_08,143_08,108_08,143_08
OpenCV_108_08_vs_143_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/108_08-vs-143_08.jpg,MAD22/original_sorted/BonaFide/143_08.jpg,MAD22/original_sorted/BonaFide/108_08.jpg,143_08,108_08,108_08,143_08
OpenCV_112_03_vs_134_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/112_03-vs-134_03.jpg,MAD22/original_sorted/BonaFide/112_03.jpg,MAD22/original_sorted/BonaFide/134_03.jpg,112_03,134_03,112_03,134_03
OpenCV_112_03_vs_134_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/112_03-vs-134_03.jpg,MAD22/original_sorted/BonaFide/134_03.jpg,MAD22/original_sorted/BonaFide/112_03.jpg,134_03,112_03,112_03,134_03
OpenCV_113_03_vs_118_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/113_03-vs-118_03.jpg,MAD22/original_sorted/BonaFide/113_03.jpg,MAD22/original_sorted/BonaFide/118_03.jpg,113_03,118_03,113_03,118_03
OpenCV_113_03_vs_118_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/113_03-vs-118_03.jpg,MAD22/original_sorted/BonaFide/118_03.jpg,MAD22/original_sorted/BonaFide/113_03.jpg,118_03,113_03,113_03,118_03
OpenCV_113_08_vs_118_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/113_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/113_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,113_08,118_08,113_08,118_08
OpenCV_113_08_vs_118_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/113_08-vs-118_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,MAD22/original_sorted/BonaFide/113_08.jpg,118_08,113_08,113_08,118_08
OpenCV_113_08_vs_139_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/113_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/113_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,113_08,139_08,113_08,139_08
OpenCV_113_08_vs_139_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/113_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,MAD22/original_sorted/BonaFide/113_08.jpg,139_08,113_08,113_08,139_08
OpenCV_114_08_vs_128_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/114_08-vs-128_08.jpg,MAD22/original_sorted/BonaFide/114_08.jpg,MAD22/original_sorted/BonaFide/128_08.jpg,114_08,128_08,114_08,128_08
OpenCV_114_08_vs_128_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/114_08-vs-128_08.jpg,MAD22/original_sorted/BonaFide/128_08.jpg,MAD22/original_sorted/BonaFide/114_08.jpg,128_08,114_08,114_08,128_08
OpenCV_115_03_vs_123_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/115_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,115_03,123_03,115_03,123_03
OpenCV_115_03_vs_123_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/115_03-vs-123_03.jpg,MAD22/original_sorted/BonaFide/123_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,123_03,115_03,115_03,123_03
OpenCV_115_03_vs_125_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/115_03-vs-125_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,MAD22/original_sorted/BonaFide/125_03.jpg,115_03,125_03,115_03,125_03
OpenCV_115_03_vs_125_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/115_03-vs-125_03.jpg,MAD22/original_sorted/BonaFide/125_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,125_03,115_03,115_03,125_03
OpenCV_115_03_vs_142_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/115_03-vs-142_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,MAD22/original_sorted/BonaFide/142_03.jpg,115_03,142_03,115_03,142_03
OpenCV_115_03_vs_142_03_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/115_03-vs-142_03.jpg,MAD22/original_sorted/BonaFide/142_03.jpg,MAD22/original_sorted/BonaFide/115_03.jpg,142_03,115_03,115_03,142_03
OpenCV_115_08_vs_125_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/115_08-vs-125_08.jpg,MAD22/original_sorted/BonaFide/115_08.jpg,MAD22/original_sorted/BonaFide/125_08.jpg,115_08,125_08,115_08,125_08
OpenCV_115_08_vs_125_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/115_08-vs-125_08.jpg,MAD22/original_sorted/BonaFide/125_08.jpg,MAD22/original_sorted/BonaFide/115_08.jpg,125_08,115_08,115_08,125_08
OpenCV_115_08_vs_132_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/115_08-vs-132_08.jpg,MAD22/original_sorted/BonaFide/115_08.jpg,MAD22/original_sorted/BonaFide/132_08.jpg,115_08,132_08,115_08,132_08
OpenCV_115_08_vs_132_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/115_08-vs-132_08.jpg,MAD22/original_sorted/BonaFide/132_08.jpg,MAD22/original_sorted/BonaFide/115_08.jpg,132_08,115_08,115_08,132_08
OpenCV_117_08_vs_121_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/117_08-vs-121_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,MAD22/original_sorted/BonaFide/121_08.jpg,117_08,121_08,117_08,121_08
OpenCV_117_08_vs_121_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/117_08-vs-121_08.jpg,MAD22/original_sorted/BonaFide/121_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,121_08,117_08,117_08,121_08
OpenCV_117_08_vs_123_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/117_08-vs-123_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,MAD22/original_sorted/BonaFide/123_08.jpg,117_08,123_08,117_08,123_08
OpenCV_117_08_vs_123_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/117_08-vs-123_08.jpg,MAD22/original_sorted/BonaFide/123_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,123_08,117_08,117_08,123_08
OpenCV_117_08_vs_141_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/117_08-vs-141_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,MAD22/original_sorted/BonaFide/141_08.jpg,117_08,141_08,117_08,141_08
OpenCV_117_08_vs_141_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/117_08-vs-141_08.jpg,MAD22/original_sorted/BonaFide/141_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,141_08,117_08,117_08,141_08
OpenCV_117_08_vs_173_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/117_08-vs-173_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,MAD22/original_sorted/BonaFide/173_08.jpg,117_08,173_08,117_08,173_08
OpenCV_117_08_vs_173_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/117_08-vs-173_08.jpg,MAD22/original_sorted/BonaFide/173_08.jpg,MAD22/original_sorted/BonaFide/117_08.jpg,173_08,117_08,117_08,173_08
OpenCV_118_08_vs_139_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/118_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,118_08,139_08,118_08,139_08
OpenCV_118_08_vs_139_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/118_08-vs-139_08.jpg,MAD22/original_sorted/BonaFide/139_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,139_08,118_08,118_08,139_08
OpenCV_118_08_vs_144_08_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/118_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,118_08,144_08,118_08,144_08
OpenCV_118_08_vs_144_08_B_to_A,OpenCV,B_to_A,MAD22/original_sorted/OpenCV/118_08-vs-144_08.jpg,MAD22/original_sorted/BonaFide/144_08.jpg,MAD22/original_sorted/BonaFide/118_08.jpg,144_08,118_08,118_08,144_08
OpenCV_119_03_vs_137_03_A_to_B,OpenCV,A_to_B,MAD22/original_sorted/OpenCV/119_03-vs-137_03.jpg,MAD22/original_sorted/BonaFide/119_03.jpg,MAD22/original_sorted/BonaFide/137_03.jpg,119_03,137_03,119_03,137_03
